"id","Country","Year","region","protest","protesterviolence","protesterdemand1","protesterdemand2","protesterdemand3","protesterdemand4","stateresponse1","stateresponse2","stateresponse3","stateresponse4","stateresponse5","stateresponse6","stateresponse7","Electoral_Score","Liberal_Score","Participatory_Score","Deliberative_Score","Egalitarian_Score","HDI_Score","violenceStatus","predicted_prob"
402016049,"Cuba",2016,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.058,0.07,0.083,0.233,0.773,0,0.49572576234382
402016050,"Cuba",2016,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.058,0.07,0.083,0.233,0.773,0,0.49572576234382
402016051,"Cuba",2016,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.058,0.07,0.083,0.233,0.773,0,0.49572576234382
402016052,"Cuba",2016,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.17,0.058,0.07,0.083,0.233,0.773,1,0.49572576234382
402016053,"Cuba",2016,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.058,0.07,0.083,0.233,0.773,0,0.49572576234382
402017001,"Cuba",2017,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.06,0.07,0.082,0.231,0.777,0,0.492609229309604
402017002,"Cuba",2017,"North America",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.17,0.06,0.07,0.082,0.231,0.777,0,0.492609229309604
402019001,"Cuba",2019,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.181,0.063,0.085,0.103,0.244,0.783,0,0.494546451206306
402019002,"Cuba",2019,"North America",1,0,"social restrictions",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.181,0.063,0.085,0.103,0.244,0.783,0,0.494546451206306
411990001,"Haiti",1990,"North America",1,1,"police brutality","removal of politician",NA,NA,"crowd dispersal","shootings","arrests","killings","accomodation",NA,NA,0.198,0.074,0.104,0.144,0.066,0.414,1,0.672593588455607
411990002,"Haiti",1990,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.198,0.074,0.104,0.144,0.066,0.414,0,0.672593588455607
411991001,"Haiti",1991,"North America",1,1,"political behavior, process",NA,NA,NA,"shootings",NA,NA,NA,NA,NA,NA,0.328,0.161,0.194,0.187,0.107,0.418,1,0.621005234664983
411991002,"Haiti",1991,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.328,0.161,0.194,0.187,0.107,0.418,0,0.621005234664983
411991003,"Haiti",1991,"North America",1,0,"political behavior, process",NA,NA,NA,"beatings","arrests",NA,NA,NA,NA,NA,0.328,0.161,0.194,0.187,0.107,0.418,1,0.621005234664983
411992001,"Haiti",1992,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.175,0.076,0.086,0.122,0.058,0.418,0,0.668808196129694
411992002,"Haiti",1992,"North America",1,0,"political behavior, process","police brutality",NA,NA,"beatings","shootings","arrests",NA,NA,NA,NA,0.175,0.076,0.086,0.122,0.058,0.418,1,0.668808196129694
411993001,"Haiti",1993,"North America",1,1,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.203,0.082,0.093,0.11,0.064,0.418,1,0.653246918816244
411993002,"Haiti",1993,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.203,0.082,0.093,0.11,0.064,0.418,0,0.653246918816244
411993003,"Haiti",1993,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.203,0.082,0.093,0.11,0.064,0.418,1,0.653246918816244
411993004,"Haiti",1993,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.203,0.082,0.093,0.11,0.064,0.418,1,0.653246918816244
411993005,"Haiti",1993,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.203,0.082,0.093,0.11,0.064,0.418,0,0.653246918816244
411994001,"Haiti",1994,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,0,0.647634828656461
411994002,"Haiti",1994,"North America",1,1,"political behavior, process",NA,NA,NA,"beatings","killings","crowd dispersal",NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994003,"Haiti",1994,"North America",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994004,"Haiti",1994,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994005,"Haiti",1994,"North America",1,0,"police brutality","political behavior, process",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,0,0.647634828656461
411994006,"Haiti",1994,"North America",1,1,"political behavior, process",NA,NA,NA,"shootings","beatings","killings",NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994007,"Haiti",1994,"North America",1,0,"political behavior, process","police brutality",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,0,0.647634828656461
411994008,"Haiti",1994,"North America",1,0,"political behavior, process",NA,NA,NA,"killings",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994009,"Haiti",1994,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411994010,"Haiti",1994,"North America",1,1,"labor wage dispute",NA,NA,NA,"shootings","killings","arrests",NA,NA,NA,NA,0.227,0.1,0.096,0.129,0.073,0.415,1,0.647634828656461
411995001,"Haiti",1995,"North America",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.349,0.232,0.173,0.22,0.12,0.423,0,0.598460368430755
411995002,"Haiti",1995,"North America",1,1,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.349,0.232,0.173,0.22,0.12,0.423,1,0.598460368430755
411996001,"Haiti",1996,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.428,0.269,0.242,0.29,0.145,0.428,0,0.587808616305036
411997001,"Haiti",1997,"North America",1,1,"price increases, tax policy",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.438,0.277,0.252,0.296,0.147,0.432,1,0.582717575538422
411997002,"Haiti",1997,"North America",1,1,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.438,0.277,0.252,0.296,0.147,0.432,1,0.582717575538422
411997003,"Haiti",1997,"North America",1,1,"political behavior, process",NA,NA,NA,"shootings",NA,NA,NA,NA,NA,NA,0.438,0.277,0.252,0.296,0.147,0.432,1,0.582717575538422
411997004,"Haiti",1997,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.438,0.277,0.252,0.296,0.147,0.432,0,0.582717575538422
411998001,"Haiti",1998,"North America",1,1,"police brutality",NA,NA,NA,"arrests","beatings",NA,NA,NA,NA,NA,0.439,0.28,0.252,0.302,0.147,0.435,1,0.582239985473087
411998002,"Haiti",1998,"North America",1,1,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.439,0.28,0.252,0.302,0.147,0.435,1,0.582239985473087
411998003,"Haiti",1998,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.439,0.28,0.252,0.302,0.147,0.435,1,0.582239985473087
411999001,"Haiti",1999,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,1,0.583624389574167
411999002,"Haiti",1999,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,1,0.583624389574167
411999003,"Haiti",1999,"North America",1,1,"police brutality",NA,NA,NA,"crowd dispersal","shootings",NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,1,0.583624389574167
411999004,"Haiti",1999,"North America",1,0,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,0,0.583624389574167
411999005,"Haiti",1999,"North America",1,1,"police brutality",NA,NA,NA,"crowd dispersal","shootings",NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,1,0.583624389574167
411999006,"Haiti",1999,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.439,0.27,0.252,0.302,0.147,0.439,1,0.583624389574167
412000001,"Haiti",2000,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.436,0.271,0.25,0.302,0.148,0.442,1,0.582860289516745
412000002,"Haiti",2000,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.436,0.271,0.25,0.302,0.148,0.442,1,0.582860289516745
412000003,"Haiti",2000,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.436,0.271,0.25,0.302,0.148,0.442,1,0.582860289516745
412000004,"Haiti",2000,"North America",1,1,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.436,0.271,0.25,0.302,0.148,0.442,1,0.582860289516745
412001001,"Haiti",2001,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.41,0.258,0.239,0.287,0.138,0.444,0,0.589193191585937
412002001,"Haiti",2002,"North America",1,1,"removal of politician",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.406,0.255,0.238,0.285,0.138,0.446,1,0.589915520025775
412002002,"Haiti",2002,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.406,0.255,0.238,0.285,0.138,0.446,0,0.589915520025775
412002003,"Haiti",2002,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.406,0.255,0.238,0.285,0.138,0.446,0,0.589915520025775
412002004,"Haiti",2002,"North America",1,1,"removal of politician","political behavior, process",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.406,0.255,0.238,0.285,0.138,0.446,1,0.589915520025775
412003001,"Haiti",2003,"North America",1,1,"removal of politician",NA,NA,NA,"crowd dispersal","shootings",NA,NA,NA,NA,NA,0.404,0.25,0.237,0.285,0.136,0.449,1,0.590757532548531
412003002,"Haiti",2003,"North America",1,0,"removal of politician",NA,NA,NA,"crowd dispersal","shootings","arrests",NA,NA,NA,NA,0.404,0.25,0.237,0.285,0.136,0.449,1,0.590757532548531
412004001,"Haiti",2004,"North America",1,1,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,1,0.662294022943898
412004002,"Haiti",2004,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,0,0.662294022943898
412004003,"Haiti",2004,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,0,0.662294022943898
412004004,"Haiti",2004,"North America",1,0,"removal of politician",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,0,0.662294022943898
412004005,"Haiti",2004,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,0,0.662294022943898
412004006,"Haiti",2004,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,0,0.662294022943898
412004007,"Haiti",2004,"North America",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal","shootings",NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,1,0.662294022943898
412004008,"Haiti",2004,"North America",1,1,"political behavior, process",NA,NA,NA,"shootings",NA,NA,NA,NA,NA,NA,0.244,0.101,0.164,0.212,0.08,0.45,1,0.662294022943898
412005001,"Haiti",2005,"North America",1,0,"political behavior, process",NA,NA,NA,"shootings","killings",NA,NA,NA,NA,NA,0.238,0.088,0.158,0.209,0.075,0.453,1,0.665330947294435
412005002,"Haiti",2005,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.238,0.088,0.158,0.209,0.075,0.453,0,0.665330947294435
412006001,"Haiti",2006,"North America",1,0,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.368,0.198,0.215,0.269,0.112,0.458,0,0.608478357408195
412006002,"Haiti",2006,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.368,0.198,0.215,0.269,0.112,0.458,1,0.608478357408195
412006003,"Haiti",2006,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.368,0.198,0.215,0.269,0.112,0.458,0,0.608478357408195
412006004,"Haiti",2006,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.368,0.198,0.215,0.269,0.112,0.458,0,0.608478357408195
412007001,"Haiti",2007,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.453,0.292,0.254,0.313,0.138,0.463,0,0.563427200797754
412008001,"Haiti",2008,"North America",1,1,"price increases, tax policy",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.455,0.291,0.256,0.313,0.138,0.466,1,0.561707341595063
412008002,"Haiti",2008,"North America",1,1,"price increases, tax policy",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.455,0.291,0.256,0.313,0.138,0.466,1,0.561707341595063
412008003,"Haiti",2008,"North America",1,0,"price increases, tax policy",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.455,0.291,0.256,0.313,0.138,0.466,1,0.561707341595063
412010001,"Haiti",2010,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.443,0.265,0.255,0.305,0.134,0.471,1,0.569381454967799
412010002,"Haiti",2010,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.443,0.265,0.255,0.305,0.134,0.471,1,0.569381454967799
412010003,"Haiti",2010,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.443,0.265,0.255,0.305,0.134,0.471,0,0.569381454967799
412010004,"Haiti",2010,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.443,0.265,0.255,0.305,0.134,0.471,1,0.569381454967799
412011001,"Haiti",2011,"North America",1,0,"removal of politician",NA,NA,NA,"shootings",NA,NA,NA,NA,NA,NA,0.419,0.254,0.244,0.293,0.126,0.478,1,0.57312898128576
412011002,"Haiti",2011,"North America",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.419,0.254,0.244,0.293,0.126,0.478,1,0.57312898128576
412012001,"Haiti",2012,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.43,0.259,0.249,0.297,0.129,0.482,0,0.567314546704594
412012002,"Haiti",2012,"North America",1,0,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.43,0.259,0.249,0.297,0.129,0.482,1,0.567314546704594
412012003,"Haiti",2012,"North America",1,0,"land farm issue",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.43,0.259,0.249,0.297,0.129,0.482,0,0.567314546704594
412013001,"Haiti",2013,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,0,0.557826263435151
412013002,"Haiti",2013,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,0,0.557826263435151
412013003,"Haiti",2013,"North America",1,0,"price increases, tax policy",NA,NA,NA,"shootings","crowd dispersal",NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,1,0.557826263435151
412013004,"Haiti",2013,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,1,0.557826263435151
412013005,"Haiti",2013,"North America",1,1,"price increases, tax policy","political behavior, process",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,1,0.557826263435151
412013006,"Haiti",2013,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,0,0.557826263435151
412013007,"Haiti",2013,"North America",1,0,"political behavior, process","price increases, tax policy",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.487,0,0.557826263435151
412014001,"Haiti",2014,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,1,0.555385290212213
412014002,"Haiti",2014,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,0,0.555385290212213
412014003,"Haiti",2014,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,0,0.555385290212213
412014004,"Haiti",2014,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,1,0.555385290212213
412014005,"Haiti",2014,"North America",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,0,0.555385290212213
412014006,"Haiti",2014,"North America",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,1,0.555385290212213
412014007,"Haiti",2014,"North America",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,1,0.555385290212213
412014008,"Haiti",2014,"North America",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,0,0.555385290212213
412014009,"Haiti",2014,"North America",1,1,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.424,0.252,0.247,0.268,0.126,0.492,1,0.555385290212213
412015001,"Haiti",2015,"North America",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,".",0.408,0.231,0.238,0.261,0.121,0.496,1,0.563043181883147
412015002,"Haiti",2015,"North America",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,".",0.408,0.231,0.238,0.261,0.121,0.496,1,0.563043181883147
412015003,"Haiti",2015,"North America",1,1,"removal of politician","price increases, tax policy","political behavior, process",NA,"crowd dispersal",NA,NA,NA,NA,NA,".",0.408,0.231,0.238,0.261,0.121,0.496,1,0.563043181883147
412015004,"Haiti",2015,"North America",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,".",0.408,0.231,0.238,0.261,0.121,0.496,1,0.563043181883147
412015005,"Haiti",2015,"North America",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,".",0.408,0.231,0.238,0.261,0.121,0.496,1,0.563043181883147
412016001,"Haiti",2016,"North America",1,1,"removal of politician",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.396,0.243,0.233,0.254,0.118,0.5,1,0.558500329208908
412016002,"Haiti",2016,"North America",1,0,"political behavior, process","social restrictions",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.396,0.243,0.233,0.254,0.118,0.5,0,0.558500329208908
412016003,"Haiti",2016,"North America",1,0,"political behavior, process","social restrictions",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.396,0.243,0.233,0.254,0.118,0.5,0,0.558500329208908
412017001,"Haiti",2017,"North America",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.404,0.239,0.237,0.257,0.121,0.505,0,0.555882150045895
412017002,"Haiti",2017,"North America",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.404,0.239,0.237,0.257,0.121,0.505,0,0.555882150045895
412018001,"Haiti",2018,"North America",1,0,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.41,0.243,0.243,0.263,0.123,0.508,0,0.553727576962907
412018002,"Haiti",2018,"North America",1,1,"price increases, tax policy",NA,NA,".","crowd dispersal","accomodation",NA,NA,".",NA,NA,0.41,0.243,0.243,0.263,0.123,0.508,1,0.553727576962907
412018003,"Haiti",2018,"North America",1,1,"political behavior, process",NA,NA,".","crowd dispersal","accomodation",NA,NA,".",NA,NA,0.41,0.243,0.243,0.263,0.123,0.508,1,0.553727576962907
412018004,"Haiti",2018,"North America",1,1,"political behavior, process","removal of politician",NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.41,0.243,0.243,0.263,0.123,0.508,1,0.553727576962907
412018005,"Haiti",2018,"North America",1,1,"political behavior, process","removal of politician",NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.41,0.243,0.243,0.263,0.123,0.508,1,0.553727576962907
412019001,"Haiti",2019,"North America",1,1,"political behavior, process","removal of politician",NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.4,0.233,0.216,0.249,0.117,0.51,1,0.551593379365454
412019002,"Haiti",2019,"North America",1,1,"political behavior, process","removal of politician",NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.4,0.233,0.216,0.249,0.117,0.51,1,0.551593379365454
412019003,"Haiti",2019,"North America",1,1,"political behavior, process","removal of politician",NA,".","crowd dispersal","arrests",NA,NA,".",NA,NA,0.4,0.233,0.216,0.249,0.117,0.51,1,0.551593379365454
